episode,steps,reward
1,14,0
2,5,0
3,12,0
4,7,0
5,13,0
6,2,0
7,5,0
8,3,0
9,5,0
10,9,0
11,22,0
12,11,0
13,10,0
14,5,0
15,14,0
16,6,0
17,3,0
18,5,0
19,23,1
20,5,0
21,4,0
22,11,0
23,21,0
24,12,0
25,11,0
26,8,0
27,32,1
28,12,0
29,27,0
30,15,0
31,16,0
32,16,0
33,49,0
34,8,0
35,17,0
36,46,0
37,41,0
38,14,0
39,7,0
40,25,0
41,15,0
42,22,0
43,24,1
44,59,0
45,27,1
46,17,0
47,86,1
48,60,1
49,25,0
50,22,1
51,39,1
52,28,0
53,41,1
54,45,1
55,100,0
56,11,1
57,6,1
58,31,1
59,26,0
60,25,1
61,39,1
62,85,0
63,13,1
64,86,1
65,100,0
66,56,0
67,100,0
68,86,1
69,10,0
70,18,1
71,69,1
72,20,0
73,40,1
74,22,1
75,12,0
76,18,1
77,18,0
78,44,1
79,11,0
80,11,1
81,12,1
82,56,1
83,81,1
84,100,0
85,8,1
86,86,1
87,100,0
88,100,0
89,20,0
90,42,1
91,19,1
92,49,1
93,64,0
94,67,1
95,12,0
96,12,1
97,18,0
98,47,1
99,15,0
100,75,0
101,51,1
102,29,0
103,97,1
104,65,1
105,35,0
106,17,0
107,15,1
108,26,1
109,100,0
110,87,1
111,100,0
112,74,1
113,13,1
114,6,0
115,43,1
116,100,0
117,11,1
118,10,1
119,9,1
120,23,0
121,25,0
122,16,0
123,22,1
124,17,1
125,21,1
126,84,0
127,51,1
128,23,1
129,40,0
130,38,1
131,32,1
132,69,1
133,32,1
134,19,0
135,55,1
136,67,0
137,29,1
138,52,0
139,45,1
140,39,0
141,42,1
142,70,1
143,10,1
144,84,1
145,14,1
146,66,1
147,19,0
148,14,1
149,100,0
150,29,1
151,35,1
152,21,0
153,28,0
154,14,1
155,64,1
156,34,1
157,45,0
158,36,1
159,55,1
160,98,1
161,42,1
162,16,1
163,56,0
164,12,0
165,13,0
166,85,1
167,82,1
168,16,1
169,13,0
170,55,1
171,38,1
172,22,1
173,23,1
174,8,1
175,17,1
176,24,1
177,84,1
178,16,0
179,71,0
180,31,1
181,13,0
182,47,1
183,12,0
184,46,1
185,19,1
186,100,0
187,64,0
188,15,1
189,89,1
190,100,0
191,12,1
192,20,1
193,38,0
194,80,1
195,92,1
196,91,1
197,100,0
198,25,1
199,37,1
200,71,0
201,21,1
202,12,1
203,100,0
204,15,1
205,53,1
206,57,1
207,51,1
208,13,1
209,36,0
210,22,0
211,56,1
212,51,1
213,41,1
214,10,1
215,72,1
216,9,0
217,8,1
218,44,1
219,52,0
220,24,0
221,68,1
222,38,0
223,78,1
224,18,0
225,13,1
226,100,0
227,81,1
228,56,1
229,13,1
230,100,0
231,49,1
232,18,1
233,64,0
234,49,1
235,14,1
236,26,1
237,22,1
238,100,0
239,45,1
240,39,1
241,67,1
242,100,0
243,11,1
244,7,1
245,36,1
246,27,1
247,52,0
248,16,1
249,62,1
250,42,1
251,41,1
252,16,1
253,8,1
254,100,0
255,7,1
256,14,1
257,8,1
258,21,1
259,90,1
260,99,1
261,18,1
262,20,1
263,100,0
264,62,1
265,42,0
266,51,0
267,45,1
268,17,1
269,27,1
270,42,1
271,20,1
272,46,1
273,92,1
274,100,0
275,100,0
276,47,1
277,7,0
278,100,0
279,14,1
280,18,1
281,22,1
282,90,1
283,37,0
284,57,1
285,61,1
286,47,1
287,20,1
288,9,1
289,13,1
290,25,1
291,32,1
292,51,0
293,24,0
294,59,1
295,38,0
296,72,1
297,24,1
298,23,1
299,42,1
300,46,0
301,43,1
302,59,0
303,33,1
304,28,0
305,50,1
306,100,0
307,66,1
308,23,0
309,60,1
310,68,1
311,42,1
312,98,1
313,10,1
314,26,1
315,26,1
316,19,1
317,41,1
318,9,0
319,14,1
320,25,0
321,100,0
322,100,0
323,18,0
324,88,1
325,16,1
326,100,0
327,23,1
328,61,1
329,43,1
330,100,0
331,6,1
332,15,0
333,10,1
334,40,0
335,38,0
336,11,0
337,15,1
338,40,1
339,81,1
340,12,1
341,42,1
342,6,1
343,100,0
344,9,1
345,100,0
346,37,1
347,100,0
348,57,0
349,28,1
350,13,0
351,100,1
352,24,1
353,21,1
354,14,0
355,27,1
356,38,1
357,32,1
358,58,1
359,89,1
360,27,0
361,34,1
362,19,0
363,17,1
364,32,1
365,48,0
366,100,0
367,75,1
368,27,1
369,31,1
370,33,1
371,72,1
372,28,1
373,16,1
374,100,0
375,10,1
376,49,1
377,42,0
378,32,1
379,14,0
380,13,1
381,18,1
382,27,1
383,18,0
384,15,1
385,12,0
386,29,0
387,20,0
388,25,1
389,61,0
390,12,0
391,92,1
392,66,1
393,26,1
394,30,0
395,95,0
396,15,0
397,100,0
398,40,1
399,41,1
400,29,1
401,22,1
402,33,1
403,100,0
404,69,1
405,35,1
406,100,0
407,15,0
408,17,0
409,37,1
410,100,0
411,11,1
412,21,1
413,84,1
414,27,1
415,10,1
416,53,1
417,23,0
418,24,1
419,22,1
420,8,1
421,20,1
422,66,0
423,51,1
424,50,0
425,47,1
426,46,0
427,22,1
428,17,0
429,31,1
430,100,0
431,37,1
432,43,1
433,100,0
434,11,1
435,42,1
436,21,0
437,58,1
438,16,1
439,64,0
440,27,0
441,51,1
442,34,1
443,26,1
444,43,0
445,100,0
446,83,0
447,24,1
448,30,0
449,81,1
450,34,1
451,44,1
452,51,1
453,21,1
454,19,1
455,16,1
456,30,1
457,100,0
458,17,0
459,99,1
460,28,1
461,100,0
462,38,1
463,100,0
464,90,0
465,100,1
466,50,1
467,98,1
468,31,1
469,88,1
470,14,1
471,71,1
472,25,0
473,15,0
474,38,1
475,13,1
476,79,1
477,7,0
478,22,1
479,8,0
480,10,0
481,46,1
482,42,1
483,12,0
484,33,1
485,24,1
486,25,1
487,89,1
488,26,1
489,35,1
490,18,0
491,10,0
492,56,1
493,70,1
494,58,1
495,78,1
496,100,0
497,26,0
498,20,1
499,87,0
500,32,1
501,47,0
502,47,1
503,71,1
504,23,1
505,75,1
506,16,1
507,92,1
508,24,1
509,13,1
510,30,1
511,18,0
512,15,1
513,14,1
514,24,1
515,53,0
516,16,1
517,100,0
518,96,0
519,14,1
520,47,0
521,59,1
522,39,0
523,51,0
524,25,1
525,86,0
526,100,0
527,86,1
528,76,0
529,100,0
530,100,0
531,86,1
532,49,0
533,71,1
534,14,0
535,32,0
536,24,1
537,100,0
538,36,1
539,52,1
540,16,0
541,40,1
542,9,1
543,100,1
544,17,1
545,28,1
546,27,1
547,73,1
548,53,1
549,12,0
550,51,0
551,93,0
552,15,1
553,100,0
554,21,1
555,57,1
556,100,0
557,58,1
558,78,1
559,15,1
560,16,1
561,100,0
562,25,1
563,22,1
564,46,1
565,64,1
566,62,1
567,85,1
568,22,1
569,10,0
570,47,1
571,75,1
572,23,1
573,35,1
574,100,0
575,9,1
576,71,1
577,34,1
578,79,1
579,76,1
580,33,1
581,100,0
582,100,0
583,30,1
584,19,1
585,10,1
586,36,1
587,33,1
588,16,0
589,39,1
590,17,1
591,100,0
592,77,1
593,43,1
594,60,0
595,90,1
596,15,0
597,48,1
598,35,0
599,97,0
600,27,1
601,36,0
602,100,0
603,9,1
604,23,1
605,16,1
606,40,1
607,99,0
608,35,1
609,17,1
610,73,0
611,29,1
612,11,1
613,25,1
614,41,0
615,26,1
616,20,1
617,18,1
618,9,0
619,100,0
620,65,1
621,94,0
622,34,0
623,30,0
624,11,1
625,20,1
626,10,1
627,37,1
628,47,1
629,100,0
630,60,0
631,33,0
