episode,steps,reward
1,88,0
2,32,0
3,26,0
4,6,0
5,60,0
6,56,0
7,52,0
8,10,0
9,69,0
10,25,0
11,32,0
12,44,0
13,8,0
14,8,0
15,19,0
16,32,0
17,25,0
18,8,0
19,24,0
20,9,0
21,59,0
22,25,0
23,20,0
24,49,0
25,45,0
26,15,0
27,52,0
28,11,0
29,21,0
30,21,0
31,16,0
32,52,0
33,51,0
34,42,0
35,13,0
36,83,0
37,26,0
38,22,0
39,24,0
40,9,0
41,39,0
42,30,0
43,21,0
44,31,0
45,11,0
46,26,0
47,18,0
48,15,0
49,65,0
50,65,0
51,26,0
52,12,0
53,19,0
54,15,0
55,11,0
56,10,0
57,29,0
58,30,0
59,29,0
60,7,0
61,17,0
62,13,0
63,78,0
64,8,0
65,26,0
66,21,0
67,29,0
68,31,0
69,30,0
70,12,0
71,51,0
72,19,0
73,20,0
74,26,0
75,16,0
76,52,0
77,13,0
78,42,0
79,85,0
80,71,0
81,8,0
82,75,0
83,47,0
84,23,0
85,105,0
86,21,0
87,44,0
88,48,0
89,25,0
90,37,0
91,25,0
92,18,0
93,24,0
94,13,0
95,24,0
96,29,0
97,31,0
98,10,0
99,12,0
100,13,0
101,14,0
102,19,0
103,18,0
104,24,0
105,46,0
106,11,0
107,44,0
108,47,0
109,50,0
110,40,0
111,31,0
112,57,0
113,29,0
114,32,0
115,29,0
116,21,0
117,39,0
118,22,0
119,54,0
120,13,0
121,5,0
122,64,0
123,35,0
124,10,0
125,9,0
126,26,0
127,22,0
128,30,0
129,42,0
130,26,0
131,17,0
132,43,0
133,33,0
134,13,0
135,29,0
136,13,0
137,22,0
138,11,0
139,10,0
140,50,0
141,17,0
142,44,0
143,11,0
144,19,0
145,8,0
146,33,0
147,52,0
148,50,0
149,30,0
150,6,0
151,19,0
152,24,0
153,18,0
154,48,0
155,11,0
156,10,0
157,65,0
158,10,0
159,7,0
160,12,0
161,21,0
162,9,0
163,39,0
164,12,0
165,20,0
166,24,0
167,23,0
168,18,0
169,9,0
170,106,0
171,73,0
172,33,0
173,30,0
174,77,0
175,20,0
176,5,0
177,51,0
178,20,0
179,47,0
180,49,0
181,46,0
182,13,0
183,35,0
184,11,0
185,25,0
186,28,0
187,9,0
188,34,0
189,8,0
190,41,0
191,16,0
192,55,0
193,21,0
194,74,0
195,50,0
196,59,0
197,36,0
198,22,0
199,42,0
200,11,0
201,34,0
202,17,0
203,11,0
204,59,0
205,9,0
206,67,0
207,103,0
208,36,0
209,9,0
210,127,0
211,35,0
212,5,0
213,12,0
214,24,0
215,9,0
216,25,0
217,41,0
218,51,0
219,51,0
220,8,0
221,18,0
222,14,0
223,43,0
224,85,0
225,57,0
226,12,0
227,27,0
228,9,0
229,42,0
230,35,0
231,13,0
232,37,0
233,20,0
234,40,0
235,48,0
236,25,0
237,9,0
238,18,0
239,33,0
240,19,0
241,47,0
242,17,0
243,45,0
244,13,0
245,7,0
246,70,0
247,61,0
248,44,0
249,11,0
250,56,0
251,41,0
252,88,0
253,15,0
254,60,0
255,20,0
256,60,0
257,7,0
258,41,0
259,18,0
260,7,0
261,75,0
262,35,0
263,11,0
264,12,0
265,10,0
266,10,0
267,28,0
268,27,0
269,64,0
270,15,0
271,58,0
272,11,0
273,13,0
274,32,0
275,34,0
276,44,0
277,120,0
278,15,0
279,20,0
280,59,0
281,24,0
282,8,0
283,46,0
284,32,0
285,42,0
286,16,0
287,44,0
288,60,0
289,7,0
290,29,0
291,24,0
292,6,0
293,62,0
294,48,0
295,37,0
296,23,0
297,148,0
298,57,0
299,68,0
300,85,0
301,50,0
302,55,0
303,18,0
304,68,0
305,29,0
306,19,0
307,11,0
308,39,0
309,10,0
310,7,0
311,39,0
312,39,0
313,105,0
314,24,0
315,11,0
316,49,0
317,60,0
318,87,0
319,43,0
320,29,0
321,79,0
322,145,0
323,20,0
324,58,0
325,80,0
326,13,0
327,79,0
328,48,0
329,25,0
330,21,0
331,55,0
332,30,0
333,11,0
334,51,0
335,60,0
336,16,0
337,39,0
338,11,0
339,82,0
340,29,0
341,15,0
342,25,0
343,14,0
344,56,0
345,7,0
346,20,0
347,39,0
348,29,0
349,6,0
350,10,0
351,13,0
352,48,0
353,24,0
354,11,0
355,14,0
356,11,0
357,12,0
358,74,0
359,9,0
360,20,0
361,30,0
362,33,0
363,15,0
364,43,0
365,71,0
366,39,0
367,34,0
368,9,0
369,62,0
370,26,0
371,19,0
372,18,0
373,14,0
374,44,0
375,15,0
376,99,0
377,13,0
378,56,0
379,89,0
380,23,0
381,18,0
382,26,0
383,10,0
384,10,0
385,23,0
386,74,0
387,42,0
388,33,0
389,63,0
390,19,0
391,34,0
392,7,0
393,11,0
394,28,0
395,49,0
396,74,0
397,31,0
398,28,0
399,24,0
400,24,0
401,25,0
402,39,0
403,60,0
404,12,0
405,16,0
406,26,0
407,27,0
408,26,0
409,59,0
410,37,0
411,9,0
412,31,0
413,21,0
414,34,0
415,11,0
416,7,0
417,57,0
418,65,0
419,13,0
420,18,0
421,29,0
422,25,0
423,17,0
424,10,0
425,46,0
426,13,0
427,17,0
428,32,0
429,11,0
430,28,0
431,48,0
432,21,0
433,21,0
434,85,0
435,28,0
436,7,0
437,13,0
438,11,0
439,47,0
440,36,0
441,5,0
442,15,0
443,61,0
444,18,0
445,16,0
446,16,0
447,24,0
448,22,0
449,19,0
450,21,0
451,189,0
452,34,0
453,20,0
454,117,0
455,17,0
456,44,0
457,32,0
458,40,0
459,23,0
460,14,0
461,8,0
462,23,0
463,13,0
464,17,0
465,64,0
466,67,0
467,6,0
468,27,0
469,72,0
470,45,0
471,40,0
472,9,0
473,10,0
474,14,0
475,20,0
476,73,0
477,15,0
478,13,0
479,86,0
480,5,0
481,93,0
482,23,0
483,12,0
484,31,0
485,47,0
486,13,0
487,53,0
488,18,0
489,29,0
490,5,0
491,20,0
492,75,0
493,33,0
494,20,0
495,25,0
496,10,0
497,17,0
498,26,0
499,7,0
500,77,0
501,16,0
502,16,0
503,93,0
504,18,0
505,13,0
506,98,0
507,22,0
508,31,0
509,7,0
510,17,0
511,42,0
512,14,0
513,12,0
514,23,0
515,20,0
516,15,0
517,19,0
518,32,0
519,11,0
520,13,0
521,33,0
522,15,0
523,14,0
524,8,0
525,29,0
526,43,0
527,16,0
528,38,0
529,51,0
530,24,0
531,29,0
532,47,0
533,10,0
534,14,0
535,23,0
536,40,0
537,79,0
538,81,0
539,13,0
540,20,0
541,20,0
542,12,0
543,33,0
544,16,0
545,20,0
546,38,0
547,36,0
548,15,0
549,25,0
550,39,0
551,61,0
552,32,0
553,5,0
554,7,0
555,7,0
556,48,0
557,28,0
558,41,0
559,26,0
560,15,0
561,61,0
562,40,0
563,13,0
564,28,0
565,32,0
566,19,0
567,10,0
568,7,0
569,22,0
570,98,0
571,13,0
572,40,0
573,16,0
574,26,0
575,71,0
576,57,0
577,11,0
578,13,0
579,39,0
580,26,0
581,10,0
582,29,0
583,14,0
584,24,0
585,51,0
586,52,0
587,19,0
588,19,0
589,9,0
590,31,0
591,71,0
592,31,0
593,67,0
594,34,0
595,13,0
596,21,0
597,18,0
598,52,0
599,6,0
600,19,0
601,63,0
602,22,0
603,28,0
604,15,0
605,13,0
606,49,0
607,8,0
608,9,0
609,54,0
610,18,0
611,18,0
612,51,0
613,38,0
614,41,0
615,54,0
616,17,0
617,48,0
618,48,0
619,23,0
620,41,0
621,31,0
622,11,0
623,23,0
624,46,0
625,16,0
626,18,0
627,50,0
628,35,0
629,32,0
630,18,0
631,11,0
632,25,0
633,23,0
634,55,0
635,24,0
636,19,0
637,34,0
638,9,0
